hotel_id,city,check_in,check_out,breakfast_0_1,accommadation_type,distance_km,Sustain_cert,reviews_0_10,nr_reviews,Price_euro
937,Hamburg,2/11/2025,2/12/2025,0,Hotel,3,0,8.5,166,125
938,Hamburg,2/11/2025,2/12/2025,0,Hotel,2.3,0,8.1,4913,44
939,Hamburg,2/11/2025,2/12/2025,1,Hotel,.7,0,6.5,2930,78
940,Hamburg,2/11/2025,2/12/2025,1,Hotel,1,0,5.8,1798,53
941,Hamburg,2/11/2025,2/12/2025,1,Hotel,3.5,0,8.199999999999999,1596,105
942,Hamburg,2/11/2025,2/12/2025,0,Hotel,4.2,1,7.8,2767,93
943,Hamburg,2/11/2025,2/12/2025,0,Hotel,4.9,0,7.2,852,108
944,Hamburg,2/11/2025,2/12/2025,0,Hotel,2,0,6.5,564,45
945,Hamburg,2/11/2025,2/12/2025,0,Hotel,4,1,6.7,2053,42
946,Hamburg,2/11/2025,2/12/2025,0,Hotel,1.1,0,7.3,760,69
947,Hamburg,2/11/2025,2/12/2025,0,Hotel,10.3,1,8.699999999999999,886,190
948,Hamburg,2/11/2025,2/12/2025,0,Hotel,.8,0,6.1,677,57
949,Hamburg,2/11/2025,2/12/2025,0,Hotel,1.4,0,6.9,547,52
950,Hamburg,2/11/2025,2/12/2025,0,Aparthotel,.15,0,9.6,50,176
951,Hamburg,2/11/2025,2/12/2025,0,Aparthotel,1.3,1,8.5,6307,153
952,Hamburg,2/11/2025,2/12/2025,1,Hotel,4.1,0,9,5335,111
953,Hamburg,2/11/2025,2/12/2025,0,Hotel,4.6,0,7.7,3198,71
954,Hamburg,2/11/2025,2/12/2025,0,Hotel,.9,0,8,2772,126
955,Hamburg,2/11/2025,2/12/2025,0,Hotel,4.2,0,7.7,811,88
956,Hamburg,2/11/2025,2/12/2025,0,Hotel,2.7,0,6.6,734,52
957,Hamburg,2/11/2025,2/12/2025,0,Hotel,10.7,0,8.1,519,69
958,Hamburg,2/11/2025,2/12/2025,0,Hotel,10.2,0,7.9,599,111
959,Hamburg,2/11/2025,2/12/2025,0,Hotel,.9,0,6.1,2426,45
960,Hamburg,2/11/2025,2/12/2025,0,Hotel,12.2,0,6.9,857,90
961,Hamburg,2/11/2025,2/12/2025,0,Hotel,6.8,0,7.5,561,98
962,Hamburg,2/11/2025,2/12/2025,0,Hotel,1.6,1,8.6,2399,175
963,Hamburg,2/11/2025,2/12/2025,0,Hotel,.7,0,8.4,1558,110
964,Hamburg,2/11/2025,2/12/2025,0,Hotel,2.9,0,6.9,802,59
965,Hamburg,2/11/2025,2/12/2025,0,Hotel,8.5,0,9.199999999999999,1487,154
966,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,2.7,0,9.4,1107,161
967,Hamburg,2/11/2025,2/12/2025,1,Hotel,7.5,0,6.7,1754,110
968,Hamburg,2/11/2025,2/12/2025,0,Hotel,2.6,0,6.9,1606,49
969,Hamburg,2/11/2025,2/12/2025,0,Hotel,10.9,0,7.7,619,92
970,Hamburg,2/11/2025,2/12/2025,0,Aparthotel,2.4,0,6.5,4,78
971,Hamburg,2/11/2025,2/12/2025,0,Hotel,2.1,1,8.300000000000001,7889,180
972,Hamburg,2/11/2025,2/12/2025,0,Hotel,.7,1,6.4,809,82
973,Hamburg,2/11/2025,2/12/2025,0,Aparthotel,8.4,0,8.6,873,135
974,Hamburg,2/11/2025,2/12/2025,0,Aparthotel,3.6,1,8.699999999999999,1215,120
975,Hamburg,2/11/2025,2/12/2025,0,Hotel,1,0,6.8,1704,45
976,Hamburg,2/11/2025,2/12/2025,0,Aparthotel,4.3,0,8.800000000000001,1450,227
977,Hamburg,2/11/2025,2/12/2025,0,Hotel,2.2,0,6.8,1959,40
978,Hamburg,2/11/2025,2/12/2025,0,Hotel,1.1,0,8.9,872,99
979,Hamburg,2/11/2025,2/12/2025,0,Hotel,2.9,0,6.9,843,49
980,Hamburg,2/11/2025,2/12/2025,0,Hotel,2.1,0,8.4,321,115
981,Hamburg,2/11/2025,2/12/2025,1,Hotel,9.199999999999999,0,8.1,1647,156
982,Hamburg,2/11/2025,2/12/2025,0,Aparthotel,2.5,0,9.699999999999999,9,87
983,Hamburg,2/11/2025,2/12/2025,0,Hotel,5.7,0,8.800000000000001,3679,80
984,Hamburg,2/11/2025,2/12/2025,0,Hotel,.8,0,5.8,3432,60
985,Hamburg,2/11/2025,2/12/2025,0,Hotel,2.5,0,7.1,6868,72
986,Hamburg,2/11/2025,2/12/2025,0,Hotel,13.3,0,8.1,771,149
987,Hamburg,2/11/2025,2/12/2025,0,Hotel,1.4,1,8.800000000000001,7594,380
988,Hamburg,2/11/2025,2/12/2025,0,Hotel,5.7,1,8.699999999999999,1789,137
989,Hamburg,2/11/2025,2/12/2025,0,Hotel,8.1,0,8.199999999999999,979,78
990,Hamburg,2/11/2025,2/12/2025,0,Hotel,2.3,1,8.800000000000001,2752,186
991,Hamburg,2/11/2025,2/12/2025,0,Hotel,2.8,1,7.7,5443,117
992,Hamburg,2/11/2025,2/12/2025,0,Hotel,1.7,0,8.300000000000001,3700,163
993,Hamburg,2/11/2025,2/12/2025,0,Hotel,6.4,0,7.7,3647,65
994,Hamburg,2/11/2025,2/12/2025,0,Hostel,9.1,0,7.7,212,75
995,Hamburg,2/11/2025,2/12/2025,0,Hotel,1,0,6.3,1920,37
996,Hamburg,2/11/2025,2/12/2025,0,Hotel,9.699999999999999,0,7.9,905,85
997,Hamburg,2/11/2025,2/12/2025,0,Hotel,.8,1,9.4,1336,410
998,Hamburg,2/11/2025,2/12/2025,0,Hostel,8.1,0,7.8,636,25
999,Hamburg,2/11/2025,2/12/2025,0,Hotel,12.2,0,8.9,442,145
1000,Hamburg,2/11/2025,2/12/2025,0,Pension,2.5,0,8.199999999999999,615,80
1001,Hamburg,2/11/2025,2/12/2025,0,Hotel,11.4,0,8.300000000000001,1984,209
1002,Hamburg,2/11/2025,2/12/2025,0,Hotel,1.1,0,5.9,686,59
1003,Hamburg,2/11/2025,2/12/2025,0,Hotel,12.7,0,8.1,51,129
1004,Hamburg,2/11/2025,2/12/2025,0,Hotel,2.4,0,5.7,1240,45
1005,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,2.8,0,8.199999999999999,136,126
1006,Hamburg,2/11/2025,2/12/2025,0,Hotel,7.6,0,8.1,1959,127
1007,Hamburg,2/11/2025,2/12/2025,0,Aparthotel,6.1,0,8.1,4700,132
1008,Hamburg,2/11/2025,2/12/2025,0,Hotel,1.2,0,8.199999999999999,11898,125
1009,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,6.4,0,7.5,282,59
1010,Hamburg,2/11/2025,2/12/2025,0,Aparthotel,3,0,8.6,658,80
1011,Hamburg,2/11/2025,2/12/2025,0,Hotel,4,0,7.6,761,112
1012,Hamburg,2/11/2025,2/12/2025,0,Hotel,1.1,0,8.5,2334,99
1013,Hamburg,2/11/2025,2/12/2025,0,Aparthotel,4.2,0,8.699999999999999,219,105
1014,Hamburg,2/11/2025,2/12/2025,0,Aparthotel,1.5,0,8.199999999999999,2938,143
1015,Hamburg,2/11/2025,2/12/2025,0,Hotel,.8,0,5.4,2034,33
1016,Hamburg,2/11/2025,2/12/2025,0,Pension,5.2,0,9,764,79
1017,Hamburg,2/11/2025,2/12/2025,0,Hotel,.8,1,8.800000000000001,3915,174
1018,Hamburg,2/11/2025,2/12/2025,0,Hotel,2.4,0,7.7,2802,98
1019,Hamburg,2/11/2025,2/12/2025,0,Hotel,15.6,0,8.9,592,139
1020,Hamburg,2/11/2025,2/12/2025,0,Pension,4.3,0,7.4,665,51
1021,Hamburg,2/11/2025,2/12/2025,0,Pension,.3,0,7.5,1715,67
1022,Hamburg,2/11/2025,2/12/2025,0,Hotel,15.4,0,7.6,2296,90
1023,Hamburg,2/11/2025,2/12/2025,0,Hotel,1.1,0,8.199999999999999,315,139
1024,Hamburg,2/11/2025,2/12/2025,0,Hotel,.9,0,9.199999999999999,3896,346
1025,Hamburg,2/11/2025,2/12/2025,0,Pension,2.7,0,8.300000000000001,170,99
1026,Hamburg,2/11/2025,2/12/2025,0,Aparthotel,1.5,1,9,2598,136
1027,Hamburg,2/11/2025,2/12/2025,0,Hotel,.3,0,8.5,5549,152
1028,Hamburg,2/11/2025,2/12/2025,0,Aparthotel,6.1,0,8.1,4227,102
1029,Hamburg,2/11/2025,2/12/2025,0,Hotel,14.6,0,8.699999999999999,3546,113
1030,Hamburg,2/11/2025,2/12/2025,0,Aparthotel,10.6,0,7.7,2281,102
1031,Hamburg,2/11/2025,2/12/2025,0,Hotel,.8,0,5.9,2757,66
1032,Hamburg,2/11/2025,2/12/2025,0,Hotel,10,0,5.1,600,68
1033,Hamburg,2/11/2025,2/12/2025,1,Hotel,11.9,0,7.1,1518,105
1034,Hamburg,2/11/2025,2/12/2025,1,Hotel,2.6,0,8.1,4264,152
1035,Hamburg,2/11/2025,2/12/2025,0,Hotel,6.6,0,5.1,802,57
1036,Hamburg,2/11/2025,2/12/2025,0,Hotel,3.1,0,8.800000000000001,3295,114
1037,Hamburg,2/11/2025,2/12/2025,0,Hotel,.8,0,7,2263,59
1038,Hamburg,2/11/2025,2/12/2025,0,Hotel,13.2,1,8.9,654,119
1039,Hamburg,2/11/2025,2/12/2025,0,Hotel,2.5,0,6.8,2508,49
1040,Hamburg,2/11/2025,2/12/2025,0,Pension,9,0,4.1,8,59
1041,Hamburg,2/11/2025,2/12/2025,0,Hotel,3,0,6.5,654,59
1042,Hamburg,2/11/2025,2/12/2025,0,Hotel,1.3,0,9.1,3804,181
1043,Hamburg,2/11/2025,2/12/2025,0,Hostel,2.6,0,7.7,1073,49
1044,Hamburg,2/11/2025,2/12/2025,0,Hotel,2.2,0,8.6,580,135
1045,Hamburg,2/11/2025,2/12/2025,0,Hotel,2.6,0,5.7,913,42
1046,Hamburg,2/11/2025,2/12/2025,0,Hotel,.8,1,8.800000000000001,7121,195
1047,Hamburg,2/11/2025,2/12/2025,0,Aparthotel,1.2,0,6,994,31
1048,Hamburg,2/11/2025,2/12/2025,0,Hotel,20.8,0,8.800000000000001,238,179
1049,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,3.6,0,7.7,386,90
1050,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,2,0,9.6,24,379
1051,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,17.9,0,9.5,168,181
1052,Hamburg,2/11/2025,2/12/2025,0,Aparthotel,2.3,0,8.800000000000001,327,294
1053,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,2.3,0,9.4,450,242
1054,Hamburg,2/11/2025,2/12/2025,0,Hotel,8.9,0,6.6,624,49
1055,Hamburg,2/11/2025,2/12/2025,0,Hotel,1,1,8.699999999999999,1565,200
1056,Hamburg,2/11/2025,2/12/2025,0,Hotel,2.1,0,7.4,1705,60
1057,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,5.2,0,8.6,5,77
1058,Hamburg,2/11/2025,2/12/2025,0,Hotel,9.9,0,8,526,110
1059,Hamburg,2/11/2025,2/12/2025,0,Hotel,4.1,0,8,3736,18
1060,Hamburg,2/11/2025,2/12/2025,0,Hotel,2.6,0,7,1452,69
1061,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,4,0,8.300000000000001,217,117
1062,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,3.4,0,8,43,108
1063,Hamburg,2/11/2025,2/12/2025,0,Bed & Breakfast,2.3,0,9.1,474,148
1064,Hamburg,2/11/2025,2/12/2025,0,Hostel,1.5,0,6.6,1370,46
1065,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,1.4,0,9.699999999999999,65,366
1066,Hamburg,2/11/2025,2/12/2025,0,Hotel,.9,0,8.699999999999999,4535,184
1067,Hamburg,2/11/2025,2/12/2025,1,Hotel,12,0,7.1,759,93
1068,Hamburg,2/11/2025,2/12/2025,0,Hotel,15,0,8.5,1728,191
1069,Hamburg,2/11/2025,2/12/2025,0,Hotel,8.199999999999999,0,5.3,700,59
1070,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,4.8,0,7.5,28,531
1071,Hamburg,2/11/2025,2/12/2025,0,Hotel,.7,1,8.699999999999999,3186,206
1072,Hamburg,2/11/2025,2/12/2025,0,Hotel,13.7,0,4.6,745,45
1073,Hamburg,2/11/2025,2/12/2025,0,Hostel,2.3,0,8.1,1631,56
1074,Hamburg,2/11/2025,2/12/2025,0,Pension,2.6,0,6.5,1324,53
1075,Hamburg,2/11/2025,2/12/2025,0,Privatzimmer,5.7,0,8.800000000000001,11,89
1076,Hamburg,2/11/2025,2/12/2025,0,Hotel,.8,0,6.1,1012,54
1077,Hamburg,2/11/2025,2/12/2025,1,Hostel,1.9,0,8,2341,39
1078,Hamburg,2/11/2025,2/12/2025,0,Pension,6.4,0,5.5,382,43
1079,Hamburg,2/11/2025,2/12/2025,0,Hotel,4.9,0,7.9,915,135
1080,Hamburg,2/11/2025,2/12/2025,0,Hotel,7.7,0,5.4,714,69
1081,Hamburg,2/11/2025,2/12/2025,0,Hotel,.9,1,8.6,3326,226
1082,Hamburg,2/11/2025,2/12/2025,1,Hotel,18.8,0,8.9,679,150
1083,Hamburg,2/11/2025,2/12/2025,0,Hotel,2.2,0,9,178,152
1084,Hamburg,2/11/2025,2/12/2025,0,Privatzimmer,6.5,0,8,765,96
1085,Hamburg,2/11/2025,2/12/2025,0,Hostel,2.9,0,8,1840,17
1086,Hamburg,2/11/2025,2/12/2025,0,Hotel,9.9,0,6.1,386,60
1087,Hamburg,2/11/2025,2/12/2025,0,Hostel,3.1,0,7.8,1210,14
1088,Hamburg,2/11/2025,2/12/2025,0,Hotel,9.300000000000001,0,6.9,418,81
1089,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,2.9,0,6.4,10,148
1090,Hamburg,2/11/2025,2/12/2025,0,Aparthotel,2.2,0,8.4,14,135
1091,Hamburg,2/11/2025,2/12/2025,0,Hostel,2.4,0,7.3,298,48
1092,Hamburg,2/11/2025,2/12/2025,0,Hotel,7.6,0,5.4,360,81
1093,Hamburg,2/11/2025,2/12/2025,0,Hotel,12.4,0,8.5,428,136
1094,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,3.5,0,7.1,689,93
1095,Hamburg,2/11/2025,2/12/2025,0,Hotel,10.7,0,8.9,1391,182
1096,Hamburg,2/11/2025,2/12/2025,0,Hotel,11.1,0,6,813,85
1097,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,5,0,8.5,16,151
1098,Hamburg,2/11/2025,2/12/2025,0,Pension,5.9,0,5.1,919,42
1099,Hamburg,2/11/2025,2/12/2025,0,Hotel,1.1,0,8.800000000000001,249,213
1100,Hamburg,2/11/2025,2/12/2025,0,Gasthaus,16.4,0,6.4,759,39
1101,Hamburg,2/11/2025,2/12/2025,0,Hotel,1.7,1,9.4,955,495
1102,Hamburg,2/11/2025,2/12/2025,0,Hotel,12.8,0,7,1299,70
1103,Hamburg,2/11/2025,2/12/2025,0,Hotel,3.4,0,8.800000000000001,409,170
1104,Hamburg,2/11/2025,2/12/2025,0,Hotel,11.8,0,7.1,1245,99
1105,Hamburg,2/11/2025,2/12/2025,0,Hotel,5.2,0,7,1215,75
1106,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,6.6,0,7.9,119,75
1107,Hamburg,2/11/2025,2/12/2025,0,Bed & Breakfast,3.7,0,7.6,9,92
1108,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,7.7,0,8.4,41,114
1109,Hamburg,2/11/2025,2/12/2025,0,Hostel,2.6,0,6.1,341,18
1110,Hamburg,2/11/2025,2/12/2025,0,Hotel,12.8,0,7.1,1512,72
1111,Hamburg,2/11/2025,2/12/2025,0,Hotel,14.4,0,6.2,1519,60
1112,Hamburg,2/11/2025,2/12/2025,0,Hotel,13.3,0,6.8,911,74
1113,Hamburg,2/11/2025,2/12/2025,0,Hotel,.9,1,9.300000000000001,2090,259
1114,Hamburg,2/11/2025,2/12/2025,0,Hostel,3.2,0,5.4,73,90
1115,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,4.2,0,9,15,190
1116,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,2.4,0,7.6,7,431
1117,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,6.3,0,8,211,124
1118,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,1.1,0,6.2,5,157
1119,Hamburg,2/11/2025,2/12/2025,0,Hotel,15.6,0,7.3,294,85
1120,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,2,0,6.6,107,120
1121,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,3.4,0,8,3,180
1122,Hamburg,2/11/2025,2/12/2025,0,Hostel,10.3,0,8.699999999999999,12,30
1123,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,10.3,0,9.699999999999999,69,304
1124,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,5,0,8.9,28,156
1125,Hamburg,2/11/2025,2/12/2025,0,Pension,4.2,0,7.6,187,99
1126,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,7.4,0,7.1,19,228
1127,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,7.2,0,8.9,174,238
1128,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,6.5,0,9,4,198
1129,Hamburg,2/11/2025,2/12/2025,0,Hostel,10.2,0,6.9,266,88
1130,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,7.4,0,6.9,105,88
1131,Hamburg,2/11/2025,2/12/2025,0,Hotel,17.8,0,7.4,224,75
1132,Hamburg,2/11/2025,2/12/2025,0,Hotel,6.5,0,5.6,190,71
1133,Hamburg,2/11/2025,2/12/2025,0,Hotel,13.6,0,7,500,82
1134,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,13.5,0,8.300000000000001,18,290
1135,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,7.4,0,7.9,11,249
1136,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,3.2,0,8.9,21,205
1137,Hamburg,2/11/2025,2/12/2025,0,Pension,4.5,0,6.7,320,55
1138,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,4.1,0,7.4,37,129
1139,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,2.6,0,6.7,34,119
1140,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,8.6,0,8.4,27,123
1141,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,2,0,5.7,22,120
1142,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,7.4,0,6.6,19,227
1143,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,2.5,0,9.5,25,312
1144,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,12.5,0,9.4,39,234
1145,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,13.5,0,8.699999999999999,24,407
1146,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,4.3,0,7.3,12,129
1147,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,13.3,0,8.5,39,209
1148,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,7.4,0,8.300000000000001,16,217
1149,Hamburg,2/11/2025,2/12/2025,0,Ferienhaus,11.1,0,9.6,7,239
1150,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,2.2,0,8.1,54,119
1151,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,7.6,0,4.2,15,70
1152,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,4.3,0,7.5,60,124
1153,Hamburg,2/11/2025,2/12/2025,0,Hotel,14.5,0,5.2,425,54
1154,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,9,0,9,92,309
1155,Hamburg,2/11/2025,2/12/2025,0,,3.8,0,9.5,2,362
1156,Hamburg,2/11/2025,2/12/2025,0,Privatzimmer,8.800000000000001,0,7.5,15,99
1157,Hamburg,2/11/2025,2/12/2025,0,Privatzimmer,8.6,0,7.8,16,100
1158,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,7.4,0,7.3,25,369
1159,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,2,0,8,31,140
1160,Hamburg,2/11/2025,2/12/2025,0,Aparthotel,15.5,0,6.7,189,70
1161,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,2.4,0,6.5,6,93
1162,Hamburg,2/11/2025,2/12/2025,0,Aparthotel,5,0,4.9,17,94
1163,Hamburg,2/11/2025,2/12/2025,0,Hostel,16.6,0,7.7,578,70
1164,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,2.2,0,6.9,55,119
1165,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,13.5,0,7.6,12,276
1166,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,8.6,0,8.6,18,101
1167,Hamburg,2/11/2025,2/12/2025,0,Pension,12.4,0,7.8,44,53
1168,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,13.5,0,7.9,23,270
1169,Hamburg,2/11/2025,2/12/2025,0,Hostel,12.1,0,7,56,44
1170,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,2.1,0,7,1,155
1171,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,7.4,0,7.7,18,233
1172,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,7.4,0,6.2,17,303
1173,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,10.5,0,9.199999999999999,10,104
1174,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,13.5,0,8,16,334
1175,Hamburg,2/11/2025,2/12/2025,0,Privatzimmer,8.6,0,7.6,12,94
1176,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,13.3,0,8.4,11,279
1177,Hamburg,2/11/2025,2/12/2025,0,Privatzimmer,8.6,0,8.300000000000001,14,90
1178,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,10.8,0,8.5,26,214
1179,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,13.5,0,8.5,19,273
1180,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,13.3,0,8.800000000000001,6,278
1181,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,11.7,0,8.800000000000001,7,210
1182,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,14.4,0,9.4,88,190
1183,Hamburg,2/11/2025,2/12/2025,0,Privatzimmer,6.3,0,6.1,11,113
1184,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,2.3,0,9.6,56,382
1185,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,3.2,0,7.7,57,119
1186,Hamburg,2/11/2025,2/12/2025,0,Ferienhaus,10,0,6,1,656
1187,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,13.3,0,7.8,12,279
1188,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,13.3,0,8,6,403
1189,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,7.4,0,7,7,212
1190,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,11,0,6.6,5,145
1191,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,2.9,0,5.8,14,140
1192,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,9.1,0,8,3,474
1193,Hamburg,2/11/2025,2/12/2025,0,Bed & Breakfast,14.7,0,7.5,4,72
1194,Hamburg,2/11/2025,2/12/2025,0,Boot,8.1,0,9,1,279
1195,Hamburg,2/11/2025,2/12/2025,0,Privatzimmer,7.5,0,8,2,56
1196,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,13.3,0,8,5,250
1197,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,11,0,6.9,39,97
1198,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,13.5,0,7.5,4,494
1199,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,13.3,0,7.2,10,412
1200,Hamburg,2/11/2025,2/12/2025,0,Privatzimmer,11.7,0,8,1,270
1201,Hamburg,2/11/2025,2/12/2025,0,Privatzimmer,16.2,0,8.800000000000001,4,122
1202,Hamburg,2/11/2025,2/12/2025,0,die Zeit-Lodge,13.6,0,1.8,12,36
1203,Hamburg,2/11/2025,2/12/2025,0,Ferienwohnung,2.6,0,9,6,210
1204,München,2/10/2025,2/11/2025,0,Hotel,1.4,0,8.1,4006,92
1205,München,2/10/2025,2/11/2025,0,Hotel,7.7,1,8.199999999999999,2555,64
1206,München,2/10/2025,2/11/2025,0,Hotel,1.1,0,7.6,451,92
1207,München,2/10/2025,2/11/2025,0,Ferienwohnung,5.3,0,9.699999999999999,3,324
1208,München,2/10/2025,2/11/2025,0,Hotel,3.2,1,8.4,8304,79
1209,München,2/10/2025,2/11/2025,0,Hotel,6,1,7.8,3801,78
1210,München,2/10/2025,2/11/2025,1,Hotel,1.5,0,8.300000000000001,16986,69
1211,München,2/10/2025,2/11/2025,0,Hotel,5.9,0,7.9,6394,84
1212,München,2/10/2025,2/11/2025,0,Hotel,3.9,1,7.8,1841,71
1213,München,2/10/2025,2/11/2025,0,Hotel,8.6,0,8.6,2645,79
1214,München,2/10/2025,2/11/2025,0,Hotel,4.5,0,7.6,4042,75
1215,München,2/10/2025,2/11/2025,0,Hotel,.7,0,8.1,1853,73
1216,München,2/10/2025,2/11/2025,0,Hotel,4.7,1,8.300000000000001,6977,109
1217,München,2/10/2025,2/11/2025,0,Hotel,5.7,0,8.300000000000001,1145,65
1218,München,2/10/2025,2/11/2025,0,Hotel,2.2,1,8.6,4118,99
1219,München,2/10/2025,2/11/2025,0,Hotel,.5,0,9,2457,84
1220,München,2/10/2025,2/11/2025,1,Hotel,1.1,0,8.300000000000001,3358,85
1221,München,2/10/2025,2/11/2025,0,Hotel,7.9,0,8.4,1727,70
1222,München,2/10/2025,2/11/2025,0,Hotel,2.1,0,7.5,4848,63
1223,München,2/10/2025,2/11/2025,0,Hotel,3.1,1,8.300000000000001,2114,89
1224,München,2/10/2025,2/11/2025,0,Hotel,3.5,1,8,9961,84
1225,München,2/10/2025,2/11/2025,1,Hotel,2.2,1,9,1233,83
1226,München,2/10/2025,2/11/2025,1,Hotel,2.8,0,8.9,2308,98
1227,München,2/10/2025,2/11/2025,0,Hotel,3.8,0,8.1,2512,66
1228,München,2/10/2025,2/11/2025,0,Hotel,2.5,0,8.300000000000001,3080,131
1229,München,2/10/2025,2/11/2025,0,Hotel,1.3,1,8.5,4771,84
1230,München,2/10/2025,2/11/2025,0,Hotel,5.8,0,8,7728,77
1231,München,2/10/2025,2/11/2025,0,Hotel,5.4,1,8.199999999999999,1456,63
1232,München,2/10/2025,2/11/2025,0,Hotel,2,0,7.3,8278,53
1233,München,2/10/2025,2/11/2025,0,Hotel,3.5,0,7.8,4140,76
1234,München,2/10/2025,2/11/2025,0,Hotel,1,0,7.5,9032,62
1235,München,2/10/2025,2/11/2025,0,Hostel,1.2,0,8.1,6221,15
1236,München,2/10/2025,2/11/2025,0,Hotel,1.3,0,6.3,4727,58
1237,München,2/10/2025,2/11/2025,0,Hotel,8.699999999999999,0,8.5,2771,125
1238,München,2/10/2025,2/11/2025,0,Hotel,2.9,1,8.199999999999999,891,99
1239,München,2/10/2025,2/11/2025,0,Hotel,1.5,0,8.300000000000001,8064,109
1240,München,2/10/2025,2/11/2025,0,Aparthotel,3.8,0,8.6,419,82
1241,München,2/10/2025,2/11/2025,0,Aparthotel,6.7,1,8.199999999999999,3626,58
1242,München,2/10/2025,2/11/2025,0,Hotel,1.6,0,8.199999999999999,4236,69
1243,München,2/10/2025,2/11/2025,0,Hotel,6.6,1,7.8,2163,58
